Channel Group,Source,Domain,Date,Funnel,Campaign,Result type,Cost,Results,Result Rate,Cost per Result,Impressions,Clicks,CTR,Reach,Views,ThruPlays,Engagements,Engagement Rate,CPC,CPM,View Rate,CPV,CPE
 Paid Social , meta , BIODERMA ,Mar-25,Consideration,de_bio_all_acq_darkpost_sensibio_30-years-sensibio-h2o_consideration,ThruPlay,€ 19,54,3.90%,€ 4.68,"1,382",11,0.80%,"1,314","1,408",54,236,17.10%,€ 1.70,€ 13.54,3.80%,€ 0.01,€ 0.08
 Paid Social , meta , BIODERMA ,Mar-25,Consideration,de_bio_all_acq_darkpost_sensibio_30-years-sensibio-h2o_consideration,ThruPlay,€ 40,94,3.60%,€ 3.37,"2,612",35,1.30%,"2,480","2,688",94,482,18.50%,€ 1.15,€ 15.47,3.50%,€ 0.02,€ 0.08
 Paid Social , meta , BIODERMA ,Mar-25,Consideration,de_bio_all_acq_darkpost_sensibio_30-years-sensibio-h2o_consideration,ThruPlay,€ 41,109,3.30%,€ 1.97,"3,284",42,1.30%,"3,032","3,462",109,565,17.20%,€ 0.98,€ 12.59,3.10%,€ 0.01,€ 0.07
 Paid Social , meta , BIODERMA ,Mar-25,Consideration,de_bio_all_acq_darkpost_sensibio_30-years-sensibio-h2o_consideration,ThruPlay,€ 19,60,3.80%,€ 6.41,"1,595",12,0.80%,"1,501","1,632",60,286,17.90%,€ 1.60,€ 12.05,3.70%,€ 0.01,€ 0.07
 Paid Social , meta , BIODERMA ,Mar-25,Consideration,de_bio_all_acq_darkpost_sensibio_30-years-sensibio-h2o_consideration,ThruPlay,€ 37,107,4.00%,€ 2.20,"2,708",46,1.70%,"2,460","2,861",107,526,19.40%,€ 0.81,€ 13.80,3.70%,€ 0.01,€ 0.07
 Paid Social , meta , BIODERMA ,Mar-25,Consideration,de_bio_all_acq_darkpost_sensibio_30-years-sensibio-h2o_consideration,ThruPlay,€ 19,61,3.90%,€ 19.29,"1,563",9,0.60%,"1,444","1,618",61,285,18.20%,€ 2.14,€ 12.34,3.80%,€ 0.01,€ 0.07
 Paid Social , meta , BIODERMA ,Mar-25,Consideration,de_bio_all_acq_darkpost_sensibio_30-years-sensibio-h2o_consideration,ThruPlay,€ 20,50,3.30%,€ 6.70,"1,499",11,0.70%,"1,378","1,556",50,265,17.70%,€ 1.83,€ 13.41,3.20%,€ 0.01,€ 0.08
 Paid Social , meta , BIODERMA ,Mar-25,Consideration,de_bio_all_acq_darkpost_sensibio_30-years-sensibio-h2o_consideration,ThruPlay,€ 13,27,3.00%,€ 1.90,887,20,2.30%,855,982,27,158,17.80%,€ 0.67,€ 15.01,2.70%,€ 0.01,€ 0.08
 Paid Social , meta , BIODERMA ,Mar-25,Consideration,de_bio_all_acq_darkpost_sensibio_30-years-sensibio-h2o_consideration,ThruPlay,€ 18,50,3.70%,€ 2.97,"1,334",14,1.00%,"1,245","1,370",50,267,20.00%,€ 1.27,€ 13.36,3.60%,€ 0.01,€ 0.07
 Paid Social , meta , BIODERMA ,Mar-25,Consideration,de_bio_all_acq_darkpost_sensibio_30-years-sensibio-h2o_consideration,ThruPlay,€ 17,49,3.50%,€ 5.79,"1,388",11,0.80%,"1,282","1,432",49,300,21.60%,€ 1.58,€ 12.51,3.40%,€ 0.01,€ 0.06
 Paid Social , meta , BIODERMA ,Mar-25,Consideration,de_bio_all_acq_darkpost_sensibio_30-years-sensibio-h2o_consideration,ThruPlay,€ 19,60,3.90%,€ 3.80,"1,541",14,0.90%,"1,388","1,614",60,329,21.30%,€ 1.36,€ 12.33,3.70%,€ 0.01,€ 0.06
 Paid Social , meta , BIODERMA ,May-25,Consideration,de_bio_insta_acq_darkpost_sensibio_30-years-sensibio-h2o_awareness,Engagements,€ 64,"2,640",19.40%,€ 0.02,"13,619",0,0.00%,"12,202","15,917","1,009","2,640",19.40%, € -   ,€ 4.68,6.30%,€ 0.00,€ 0.02
 Paid Social , meta , BIODERMA ,Apr-25,Consideration,de_bio_all_acq_darkpost_sensibio_30-years-sensibio-h2o_consideration,Engagements,€ 20,0,0.00%, € -   ,"1,300",7,0.50%,"1,275","1,299",32,192,14.80%,€ 2.93,€ 15.75,2.50%,€ 0.02,€ 0.11
 Paid Social , meta , BIODERMA ,Apr-25,Consideration,de_bio_all_acq_darkpost_sensibio_30-years-sensibio-h2o_consideration,Engagements,€ 19,0,0.00%, € -   ,"1,503",2,0.10%,"1,487","1,535",36,207,13.80%,€ 9.39,€ 12.50,2.30%,€ 0.01,€ 0.09
 Paid Social , meta , BIODERMA ,Apr-25,Consideration,de_bio_all_acq_darkpost_sensibio_30-years-sensibio-h2o_consideration,Engagements,€ 18,0,0.00%, € -   ,"1,414",7,0.50%,"1,349","1,424",28,217,15.30%,€ 2.60,€ 12.88,2.00%,€ 0.01,€ 0.08
 Paid Social , meta , BIODERMA ,Apr-25,Consideration,de_bio_all_acq_darkpost_sensibio_30-years-sensibio-h2o_consideration,Engagements,€ 18,0,0.00%, € -   ,"1,366",8,0.60%,"1,349","1,398",30,200,14.60%,€ 2.30,€ 13.46,2.10%,€ 0.01,€ 0.09
 Paid Social , meta , BIODERMA ,Apr-25,Consideration,de_bio_all_acq_darkpost_sensibio_30-years-sensibio-h2o_consideration,Engagements,€ 18,0,0.00%, € -   ,"1,882",6,0.30%,"1,845","1,951",33,229,12.20%,€ 3.00,€ 9.57,1.70%,€ 0.01,€ 0.08
 Paid Social , meta , BIODERMA ,Apr-25,Consideration,de_bio_all_acq_darkpost_sensibio_30-years-sensibio-h2o_consideration,Engagements,€ 19,0,0.00%, € -   ,"2,074",7,0.30%,"2,006","2,107",36,217,10.50%,€ 2.69,€ 9.07,1.70%,€ 0.01,€ 0.09
 Paid Social , meta , BIODERMA ,Apr-25,Consideration,de_bio_all_acq_darkpost_sensibio_30-years-sensibio-h2o_consideration,Engagements,€ 20,0,0.00%, € -   ,"1,896",6,0.30%,"1,880","1,914",39,251,13.20%,€ 3.37,€ 10.68,2.00%,€ 0.01,€ 0.08
 Paid Social , meta , BIODERMA ,Apr-25,Consideration,de_bio_all_acq_darkpost_sensibio_30-years-sensibio-h2o_consideration,Engagements,€ 28,0,0.00%, € -   ,"2,023",11,0.50%,"1,990","2,141",41,348,17.20%,€ 2.59,€ 14.06,1.90%,€ 0.01,€ 0.08
 Paid Social , meta , BIODERMA ,Apr-25,Consideration,de_bio_all_acq_darkpost_sensibio_30-years-sensibio-h2o_consideration,Engagements,€ 19,0,0.00%, € -   ,"1,472",6,0.40%,"1,414","1,470",31,176,12.00%,€ 3.10,€ 12.64,2.10%,€ 0.01,€ 0.11
 Paid Social , meta , BIODERMA ,Mar-25,Consideration,de_bio_all_acq_darkpost_sensibio_30-years-sensibio-h2o_consideration,Engagements,€ 19,0,0.00%, € -   ,"1,748",7,0.40%,"1,739","1,803",29,215,12.30%,€ 2.75,€ 11.01,1.60%,€ 0.01,€ 0.09
 Paid Social , meta , BIODERMA ,Mar-25,Consideration,de_bio_all_acq_darkpost_sensibio_30-years-sensibio-h2o_consideration,Engagements,€ 7,0,0.00%, € -   ,541,0,0.00%,513,568,21,138,25.50%, € -   ,€ 12.99,3.70%,€ 0.01,€ 0.05
 Paid Social , meta , BIODERMA ,Dec-24,Consideration,BIO-2024-Dr-Julia-Czechner,Engagements,€ 3,485,61.90%,€ 0.01,783,0,0.00%,775,"1,042",219,485,61.90%, € -   ,€ 3.46,21.00%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Dec-24,Consideration,BIO-2024-Dr-Julia-Czechner,Engagements,€ 3,545,65.50%,€ 0.01,832,0,0.00%,828,"1,171",267,545,65.50%, € -   ,€ 3.58,22.80%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Dec-24,Consideration,BIO-2024-Dr-Julia-Czechner,Engagements,€ 3,531,63.20%,€ 0.01,840,0,0.00%,810,"1,193",266,531,63.20%, € -   ,€ 3.64,22.30%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Dec-24,Consideration,BIO-2024-Dr-Julia-Czechner,Engagements,€ 5,745,57.10%,€ 0.01,"1,304",0,0.00%,"1,298","1,601",306,745,57.10%, € -   ,€ 3.77,19.10%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Dec-24,Consideration,BIO-2024-Dr-Julia-Czechner,Engagements,€ 6,984,59.90%,€ 0.01,"1,643",0,0.00%,"1,643","2,024",368,984,59.90%, € -   ,€ 3.57,18.20%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Dec-24,Consideration,BIO-2024-Dr-Julia-Czechner,Engagements,€ 6,995,59.90%,€ 0.01,"1,662",1,0.10%,"1,601","2,095",398,995,59.90%,€ 6.06,€ 3.65,19.00%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Dec-24,Consideration,BIO-2024-Dr-Julia-Czechner,Engagements,€ 7,"1,131",58.60%,€ 0.01,"1,931",0,0.00%,"1,925","2,339",418,"1,131",58.60%, € -   ,€ 3.46,17.90%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Dec-24,Consideration,BIO-2024-Dr-Julia-Czechner,Engagements,€ 7,"1,031",57.20%,€ 0.01,"1,804",0,0.00%,"1,804","2,237",397,"1,031",57.20%, € -   ,€ 3.73,17.70%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Dec-24,Consideration,BIO-2024-Dr-Julia-Czechner,Engagements,€ 6,"1,000",61.50%,€ 0.01,"1,627",0,0.00%,"1,573","2,070",380,"1,000",61.50%, € -   ,€ 3.91,18.40%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Dec-24,Consideration,BIO-2024-Atoderm,Engagements,€ 3,272,37.80%,€ 0.01,719,0,0.00%,712,755,45,272,37.80%, € -   ,€ 3.69,6.00%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Dec-24,Consideration,BIO-2024-Dr-Julia-Czechner,Engagements,€ 6,970,63.00%,€ 0.01,"1,539",0,0.00%,"1,483","1,989",414,970,63.00%, € -   ,€ 4.03,20.80%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Dec-24,Consideration,BIO-2024-Atoderm,Engagements,€ 3,270,37.80%,€ 0.01,715,0,0.00%,707,784,44,270,37.80%, € -   ,€ 4.00,5.60%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Dec-24,Consideration,BIO-2024-Atoderm,Engagements,€ 3,288,39.00%,€ 0.01,739,0,0.00%,720,761,38,288,39.00%, € -   ,€ 3.98,5.00%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Dec-24,Consideration,BIO-2024-Dr-Julia-Czechner,Engagements,€ 6,967,60.60%,€ 0.01,"1,595",0,0.00%,"1,554","1,994",380,967,60.60%, € -   ,€ 3.95,19.10%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Dec-24,Consideration,BIO-2024-Atoderm,Engagements,€ 3,274,35.30%,€ 0.01,776,0,0.00%,775,807,39,274,35.30%, € -   ,€ 3.84,4.80%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Dec-24,Consideration,BIO-2024-Dr-Julia-Czechner,Engagements,€ 6,984,61.00%,€ 0.01,"1,613",1,0.10%,"1,562","1,997",375,984,61.00%,€ 6.37,€ 3.95,18.80%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Dec-24,Consideration,BIO-2024-Atoderm,Engagements,€ 3,247,31.90%,€ 0.01,775,0,0.00%,754,800,30,247,31.90%, € -   ,€ 3.99,3.80%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Dec-24,Consideration,BIO-2024-Dr-Julia-Czechner,Engagements,€ 7,956,58.70%,€ 0.01,"1,629",0,0.00%,"1,569","1,989",356,956,58.70%, € -   ,€ 4.00,17.90%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Dec-24,Consideration,BIO-2024-Atoderm,Engagements,€ 3,332,38.60%,€ 0.01,859,0,0.00%,822,938,56,332,38.60%, € -   ,€ 4.03,6.00%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Dec-24,Consideration,BIO-2024-Dr-Julia-Czechner,Engagements,€ 7,997,58.50%,€ 0.01,"1,703",0,0.00%,"1,657","2,071",360,997,58.50%, € -   ,€ 4.14,17.40%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Nov-24,Consideration,BIO-2024-Atoderm,Engagements,€ 3,269,36.80%,€ 0.01,730,0,0.00%,693,780,43,269,36.80%, € -   ,€ 4.66,5.50%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Nov-24,Consideration,BIO-2024-Dr-Julia-Czechner,Engagements,€ 23,"2,948",58.40%,€ 0.01,"5,052",1,0.00%,"4,806","6,107","1,136","2,948",58.40%,€ 23.27,€ 4.61,18.60%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Nov-24,Consideration,BIO-2024-Atoderm,Engagements,€ 3,231,36.00%,€ 0.01,641,0,0.00%,637,695,34,231,36.00%, € -   ,€ 4.96,4.90%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Nov-24,Consideration,BIO-2024-Dr-Julia-Czechner,Engagements,€ 24,"2,909",57.40%,€ 0.01,"5,071",0,0.00%,"5,071","6,107","1,112","2,909",57.40%, € -   ,€ 4.69,18.20%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Nov-24,Consideration,BIO-2024-Atoderm,Engagements,€ 3,258,37.00%,€ 0.01,698,0,0.00%,696,731,33,258,37.00%, € -   ,€ 4.48,4.50%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Nov-24,Consideration,BIO-2024-Dr-Julia-Czechner,Engagements,€ 24,"3,340",58.00%,€ 0.01,"5,762",0,0.00%,"5,674","7,024","1,324","3,340",58.00%, € -   ,€ 4.23,18.80%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Nov-24,Consideration,BIO-2024-Atoderm,Engagements,€ 3,257,36.70%,€ 0.01,701,0,0.00%,683,753,27,257,36.70%, € -   ,€ 4.55,3.60%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Nov-24,Consideration,BIO-2024-Dr-Julia-Czechner,Engagements,€ 25,"3,475",56.50%,€ 0.01,"6,152",0,0.00%,"6,152","7,496","1,372","3,475",56.50%, € -   ,€ 4.08,18.30%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Nov-24,Consideration,BIO-2024-Atoderm,Engagements,€ 3,257,34.90%,€ 0.01,737,0,0.00%,737,772,23,257,34.90%, € -   ,€ 4.27,3.00%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Nov-24,Consideration,BIO-2024-Dr-Julia-Czechner,Engagements,€ 25,"3,662",57.70%,€ 0.01,"6,347",0,0.00%,"6,187","7,733","1,427","3,662",57.70%, € -   ,€ 4.00,18.50%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Nov-24,Consideration,BIO-2024-Atoderm,Engagements,€ 3,300,36.60%,€ 0.01,819,0,0.00%,819,832,30,300,36.60%, € -   ,€ 3.98,3.60%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Nov-24,Consideration,BIO-2024-Dr-Julia-Czechner,Engagements,€ 25,"3,561",54.20%,€ 0.01,"6,568",0,0.00%,"6,488","8,007","1,430","3,561",54.20%, € -   ,€ 3.84,17.90%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Nov-24,Consideration,BIO-2024-Atoderm,Engagements,€ 4,325,37.00%,€ 0.01,879,0,0.00%,864,927,37,325,37.00%, € -   ,€ 3.98,4.00%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Nov-24,Consideration,BIO-2024-Dr-Julia-Czechner,Engagements,€ 28,"4,228",55.90%,€ 0.01,"7,561",0,0.00%,"7,212","9,161","1,654","4,228",55.90%, € -   ,€ 3.69,18.10%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Nov-24,Consideration,BIO-2024-Atoderm,Engagements,€ 3,296,35.80%,€ 0.01,827,0,0.00%,789,869,25,296,35.80%, € -   ,€ 4.15,2.90%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Nov-24,Consideration,BIO-2024-Dr-Julia-Czechner,Engagements,€ 27,"3,998",57.80%,€ 0.01,"6,921",0,0.00%,"6,680","8,500","1,618","3,998",57.80%, € -   ,€ 3.96,19.00%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Nov-24,Consideration,BIO-2024-Atoderm,Engagements,€ 3,258,36.00%,€ 0.01,717,0,0.00%,706,765,33,258,36.00%, € -   ,€ 4.52,4.30%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Nov-24,Consideration,BIO-2024-Dr-Julia-Czechner,Engagements,€ 26,"3,700",57.90%,€ 0.01,"6,387",2,0.00%,"6,356","7,941","1,517","3,700",57.90%,€ 13.07,€ 4.09,19.10%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Nov-24,Consideration,BIO-2024-Atoderm,Engagements,€ 3,286,37.90%,€ 0.01,754,0,0.00%,743,774,33,286,37.90%, € -   ,€ 4.27,4.30%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Nov-24,Consideration,BIO-2024-Dr-Julia-Czechner,Engagements,€ 26,"3,735",56.10%,€ 0.01,"6,654",1,0.00%,"6,449","8,167","1,506","3,735",56.10%,€ 25.64,€ 3.85,18.40%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Nov-24,Consideration,BIO-2024-Atoderm,Engagements,€ 3,312,39.60%,€ 0.01,787,0,0.00%,787,839,40,312,39.60%, € -   ,€ 4.21,4.80%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Nov-24,Consideration,BIO-2024-Dr-Julia-Czechner,Engagements,€ 26,"4,014",57.30%,€ 0.01,"7,002",0,0.00%,"6,765","8,572","1,653","4,014",57.30%, € -   ,€ 3.68,19.30%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Nov-24,Consideration,BIO-2024-Atoderm,Engagements,€ 3,312,40.10%,€ 0.01,779,0,0.00%,753,807,33,312,40.10%, € -   ,€ 4.06,4.10%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Nov-24,Consideration,BIO-2024-Dr-Julia-Czechner,Engagements,€ 26,"4,113",57.80%,€ 0.01,"7,111",0,0.00%,"6,716","8,793","1,676","4,113",57.80%, € -   ,€ 3.66,19.10%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Nov-24,Consideration,BIO-2024-Dr-Julia-Czechner,Engagements,€ 27,"4,392",57.20%,€ 0.01,"7,674",0,0.00%,"7,322","9,339","1,817","4,392",57.20%, € -   ,€ 3.53,19.50%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Nov-24,Consideration,BIO-2024-Atoderm,Engagements,€ 3,324,40.00%,€ 0.01,809,0,0.00%,771,870,32,324,40.00%, € -   ,€ 4.28,3.70%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Nov-24,Consideration,BIO-2024-Atoderm,Engagements,€ 6,812,38.10%,€ 0.01,"2,129",0,0.00%,"2,090","2,300",155,812,38.10%, € -   ,€ 2.97,6.70%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Nov-24,Consideration,BIO-2024-Dr-Julia-Czechner,Engagements,€ 28,"4,945",59.00%,€ 0.01,"8,382",0,0.00%,"8,270","10,271","2,015","4,945",59.00%, € -   ,€ 3.37,19.60%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Nov-24,Consideration,BIO-2024-Atoderm,Engagements,€ 7,682,34.40%,€ 0.01,"1,985",0,0.00%,"1,942","2,118",152,682,34.40%, € -   ,€ 3.36,7.20%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Nov-24,Consideration,BIO-2024-Dr-Julia-Czechner,Engagements,€ 28,"4,547",58.90%,€ 0.01,"7,724",1,0.00%,"7,599","9,471","1,883","4,547",58.90%,€ 27.63,€ 3.58,19.90%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Nov-24,Consideration,BIO-2024-Atoderm,Engagements,€ 6,718,39.60%,€ 0.01,"1,814",0,0.00%,"1,707","1,980",154,718,39.60%, € -   ,€ 3.53,7.80%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Nov-24,Consideration,BIO-2024-Dr-Julia-Czechner,Engagements,€ 26,"4,226",59.00%,€ 0.01,"7,163",1,0.00%,"7,118","8,833","1,733","4,226",59.00%,€ 26.38,€ 3.68,19.60%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Nov-24,Consideration,BIO-2024-Atoderm,Engagements,€ 9,"1,164",47.20%,€ 0.01,"2,468",0,0.00%,"2,401","2,617",299,"1,164",47.20%, € -   ,€ 3.57,11.40%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Nov-24,Consideration,BIO-2024-Dr-Julia-Czechner,Engagements,€ 25,"3,999",56.50%,€ 0.01,"7,076",0,0.00%,"7,076","8,609","1,692","3,999",56.50%, € -   ,€ 3.47,19.70%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Nov-24,Consideration,BIO-2024-Atoderm,Engagements,€ 9,"1,219",47.20%,€ 0.01,"2,584",0,0.00%,"2,552","2,705",282,"1,219",47.20%, € -   ,€ 3.42,10.40%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Nov-24,Consideration,BIO-2024-Dr-Julia-Czechner,Engagements,€ 23,"3,745",58.10%,€ 0.01,"6,442",2,0.00%,"6,414","7,857","1,570","3,745",58.10%,€ 11.29,€ 3.50,20.00%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Nov-24,Consideration,BIO-2024-Atoderm,Engagements,€ 10,"1,356",46.50%,€ 0.01,"2,919",0,0.00%,"2,855","3,120",346,"1,356",46.50%, € -   ,€ 3.29,11.10%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Nov-24,Consideration,BIO-2024-Dr-Julia-Czechner,Engagements,€ 24,"3,971",57.20%,€ 0.01,"6,943",1,0.00%,"6,798","8,433","1,555","3,971",57.20%,€ 23.53,€ 3.39,18.40%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Nov-24,Consideration,BIO-2024-Atoderm,Engagements,€ 9,"1,389",48.10%,€ 0.01,"2,888",0,0.00%,"2,851","3,076",321,"1,389",48.10%, € -   ,€ 3.27,10.40%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Nov-24,Consideration,BIO-2024-Dr-Julia-Czechner,Engagements,€ 23,"4,172",57.80%,€ 0.01,"7,222",0,0.00%,"6,874","8,740","1,722","4,172",57.80%, € -   ,€ 3.23,19.70%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Nov-24,Consideration,BIO-2024-Community-Push,Engagements,€ 3,409,47.90%,€ 0.01,853,0,0.00%,788,872,91,409,47.90%, € -   ,€ 3.11,10.40%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Nov-24,Consideration,BIO-2024-Dr-Julia-Czechner,Engagements,€ 24,"4,618",60.60%,€ 0.01,"7,617",0,0.00%,"7,496","9,576","2,008","4,618",60.60%, € -   ,€ 3.09,21.00%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Nov-24,Consideration,BIO-2024-Atoderm,Engagements,€ 10,"1,534",47.30%,€ 0.01,"3,245",0,0.00%,"3,154","3,445",366,"1,534",47.30%, € -   ,€ 3.13,10.60%,€ 0.00,€ 0.01
 Paid Social , meta , BIODERMA ,Nov-24,Consideration,BIO-2024-Atoderm,Engagements,€ 10,"1,402",47.00%,€ 0.01,"2,986",0,0.00%,"2,908","3,191",332,"1,402",47.00%, € -   ,€ 3.40,10.40%,€ 0.00,€ 0.01
